Instrument,Total Debt,Accounts Payable (CF),Inventories (CF),Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Tangible Book Value - Utility,"Total Assets, Reported",Total Current Liabilities,Year
849401,147990.0,37540.0,67450.0,-32118040.0,42900.0,638310.0,720210.0,187530.0,132780.0,132780.0,-537130.0,132780.0,105090.0,1140000.0,0.00222,1580840.0,-538280.0,132780.0,907740.0,720210.0,2014
849401,136990.0,21880.0,33700.0,-32343250.0,53830.0,691770.0,842920.0,-12690.0,-29060.0,-29060.0,-225210.0,-29060.0,83160.0,16040000.0,-0.00045,1809620.0,-223800.0,-29060.0,830230.0,842920.0,2015
849401,121970.0,121040.0,-101430.0,-31984460.0,-94430.0,1219290.0,995310.0,346100.0,331620.0,331620.0,358790.0,331620.0,216400.0,11060000.0,0.00511,2850550.0,364720.0,331620.0,1341420.0,995310.0,2016
849547,1715000.0,-1982000.0,2575000.0,137204000.0,-4231000.0,117407000.0,53813000.0,192652000.0,88444000.0,88444000.0,38145000.0,88444000.0,5946000.0,1265100000.0,4.87366,336890000.0,63505000.0,88444000.0,246465000.0,44145000.0,2000
849547,106343000.0,2964000.0,-6350000.0,186056000.0,97700000.0,194534000.0,193962000.0,258327000.0,42961000.0,42961000.0,48852000.0,42961000.0,8643000.0,912620000.0,2.32974,508340000.0,83243000.0,42961000.0,452289000.0,78553000.0,2001
849547,129437000.0,18831000.0,-3151000.0,250246000.0,123228000.0,267348000.0,263979000.0,388951000.0,51771000.0,51771000.0,64190000.0,51771000.0,6209000.0,1054690000.0,2.68224,826993000.0,116934000.0,51771000.0,652930000.0,128426000.0,2002
849547,78686000.0,-40811000.0,5703000.0,312288000.0,65263000.0,219447000.0,160689000.0,490098000.0,102812000.0,102812000.0,62042000.0,102812000.0,13423000.0,892100000.0,5.078130000000002,743681000.0,105013000.0,102812000.0,650787000.0,75983000.0,2003
849547,50379000.0,-6717000.0,7994000.0,359037000.0,36336000.0,188666000.0,132307000.0,494422000.0,95123000.0,95123000.0,48685000.0,95123000.0,14043000.0,826820000.0,5.06741,605017000.0,70199000.0,95123000.0,626729000.0,70074000.0,2004
849547,36238000.0,362000.0,1144000.0,402675000.0,26932000.0,175188000.0,112398000.0,504904000.0,94589000.0,94589000.0,47243000.0,94589000.0,9306000.0,815980000.0,5.29634,520412000.0,67003000.0,94589000.0,617302000.0,65757000.0,2005
849547,148778000.0,-218111.11111111112,-76000.0,428632000.0,137186000.0,237534000.0,282189000.0,490701000.0,1977000.0,1977000.0,27046000.0,1977000.0,11592000.0,817540000.0,0.1174,535076000.0,43358000.0,1977000.0,772890000.0,124999000.0,2006
849547,123722000.0,-798222.2222222222,5000000.0,418613000.0,112515000.0,231124000.0,262421000.0,552991000.0,28827000.0,28827000.0,30770000.0,28827000.0,11207000.0,728850000.0,1.63855,721335000.0,55150000.0,28827000.0,815412000.0,131455000.0,2007
849706,24783000.0,-786000.0,-452000.0,-26189000.0,7716000.0,22734000.0,33575000.0,5762000.0,5552000.0,5552000.0,915000.0,5552000.0,17070000.0,33530000.0,0.18633,41415000.0,2336000.0,5552000.0,39336000.0,29292000.0,2003
849706,24783000.0,-786000.0,-452000.0,-26189000.0,7716000.0,22734000.0,33575000.0,5762000.0,5552000.0,5552000.0,915000.0,5552000.0,17070000.0,43870000.0,0.18633,41415000.0,2336000.0,5552000.0,39336000.0,29292000.0,2004
849706,18167000.0,-321000.0,-1187000.0,-24169000.0,17114000.0,8607000.0,27457000.0,8949000.0,8767000.0,8767000.0,2020000.0,8767000.0,1056000.0,35210000.0,0.28519,43521000.0,80000.0,8767000.0,36406000.0,10522000.0,2005
849706,17632000.0,1859000.0,-3522000.0,-22901000.0,16556000.0,12292000.0,31611000.0,11732000.0,11579000.0,11579000.0,1268000.0,11579000.0,1079000.0,70000000.0,0.34567,63637000.0,3477000.0,11579000.0,43341000.0,15764000.0,2006
849706,19049000.0,836000.0,-2356000.0,-15104000.0,17301000.0,17901000.0,35834000.0,21117000.0,20995000.0,20995000.0,7798000.0,20995000.0,1748000.0,88570000.0,0.53672,87313000.0,6191000.0,20995000.0,56952000.0,18588000.0,2007
849869,944769000.0,-34293000.0,1220000.0,-34937000.0,926760000.0,437592000.0,1296672000.0,15148000.0,-126317000.0,-126317000.0,41765000.0,-126317000.0,18009000.0,449940000.0,-0.88439,1940994000.0,152411000.0,-126317000.0,1311820000.0,317718000.0,2003
849869,956825000.0,-14725000.0,-10209000.0,18871000.0,898507000.0,499332000.0,1340866000.0,63092000.0,-78389000.0,-78389000.0,53808000.0,-78389000.0,58318000.0,775240000.0,-0.5374800000000001,1988284000.0,166957000.0,-78389000.0,1403958000.0,264936000.0,2004
849869,1002580000.0,14244000.0,28109000.0,60905000.0,990480000.0,545298000.0,1500279000.0,120805000.0,-81616000.0,-81616000.0,42034000.0,-81616000.0,12100000.0,1126140000.0,-0.5583100000000001,2312165000.0,148919000.0,-81616000.0,1621084000.0,350767000.0,2005
849869,841668000.0,26420000.0,1449000.0,136768000.0,806252000.0,555930000.0,1389723000.0,207436000.0,9090000.0,9090000.0,84145000.0,9090000.0,35416000.0,1343840000.0,0.06168,2420445000.0,197991000.0,9090000.0,1597159000.0,344436000.0,2006
849869,700378000.0,-15502000.0,563000.0,209459000.0,679917000.0,520541000.0,1257270000.0,273350000.0,56446000.0,56446000.0,87550000.0,56446000.0,20461000.0,1643880000.0,0.37867,2495600000.0,202400000.0,56446000.0,1530620000.0,320182000.0,2007
850209,767000000.0,18000000.0,-75000000.0,897000000.0,574000000.0,1275000000.0,1838000000.0,1038000000.0,867000000.0,867000000.0,-136000000.0,867000000.0,193000000.0,962510000.0,6.39192,4161000000.0,30000000.0,867000000.0,2876000000.0,964000000.0,2000
850209,489000000.0,-45000000.0,18000000.0,945000000.0,327000000.0,1075000000.0,1308000000.0,1139000000.0,988000000.0,988000000.0,48000000.0,988000000.0,162000000.0,2139450000.0,7.18859,4263000000.0,148000000.0,988000000.0,2447000000.0,712000000.0,2001
850209,313000000.0,36000000.0,-36000000.0,705000000.0,204000000.0,1014000000.0,1227000000.0,1013000000.0,870000000.0,870000000.0,-240000000.0,870000000.0,109000000.0,2188760000.0,6.28204,4356000000.0,198000000.0,870000000.0,2240000000.0,640000000.0,2002
850209,399000000.0,9000000.0,-69000000.0,797000000.0,184000000.0,1115000000.0,1308000000.0,992000000.0,801000000.0,801000000.0,92000000.0,801000000.0,215000000.0,1480630000.0,5.72507,4379000000.0,199000000.0,801000000.0,2300000000.0,546000000.0,2003
850209,357000000.0,-22000000.0,-22000000.0,946000000.0,0.0,1284000000.0,1376000000.0,1110000000.0,894000000.0,894000000.0,153000000.0,894000000.0,357000000.0,3360760000.0,6.33705,4509000000.0,272000000.0,894000000.0,2486000000.0,572000000.0,2004
850209,335000000.0,-17000000.0,-63000000.0,1132000000.0,-113000000.0,1519000000.0,1338000000.0,1375000000.0,1143000000.0,1143000000.0,207000000.0,1143000000.0,448000000.0,4136320000.0,7.94015,4779000000.0,342000000.0,1143000000.0,2713000000.0,545000000.0,2005
850209,365000000.0,157000000.0,-183000000.0,1386000000.0,-127000000.0,1832000000.0,1407000000.0,1830000000.0,1424000000.0,1424000000.0,293000000.0,1424000000.0,492000000.0,3681360000.0,9.12288,5355000000.0,389000000.0,1424000000.0,3237000000.0,684000000.0,2006
850209,326000000.0,14000000.0,-111000000.0,1601000000.0,-261000000.0,2014000000.0,1285000000.0,2027000000.0,1647000000.0,1647000000.0,264000000.0,1647000000.0,587000000.0,3413300000.0,10.59139,5653000000.0,415000000.0,1647000000.0,3312000000.0,717000000.0,2007
850209,234000000.0,-103000000.0,-38000000.0,1785000000.0,-250000000.0,2034000000.0,954000000.0,2295000000.0,1926000000.0,1926000000.0,251000000.0,1926000000.0,484000000.0,2110110000.0,12.36973,5750000000.0,395000000.0,1926000000.0,3249000000.0,516000000.0,2008
850209,221000000.0,-36000000.0,55000000.0,1754000000.0,-272000000.0,2063000000.0,982000000.0,2261000000.0,1899000000.0,1899000000.0,45000000.0,1899000000.0,493000000.0,1137100000.0,12.29333,5437000000.0,-49000000.0,1899000000.0,3243000000.0,511000000.0,2009
850209,142000000.0,-43000000.0,128000000.0,1581000000.0,-266000000.0,1764000000.0,953000000.0,1924000000.0,1667000000.0,1667000000.0,-80000000.0,1667000000.0,408000000.0,1743570000.0,10.76053,5237000000.0,-95000000.0,1667000000.0,2877000000.0,418000000.0,2010
850209,138000000.0,-7000000.0,111000000.0,1535000000.0,-451000000.0,1772000000.0,868000000.0,1948000000.0,1704000000.0,1704000000.0,48000000.0,1704000000.0,589000000.0,3061990000.0,10.88533,4854000000.0,83000000.0,1704000000.0,2816000000.0,433000000.0,2011
850209,137000000.0,7000000.0,-19000000.0,1611000000.0,-559000000.0,1934000000.0,871000000.0,2025000000.0,1808000000.0,1808000000.0,169000000.0,1808000000.0,696000000.0,3605340000.0,11.69317,5049000000.0,266000000.0,1808000000.0,2896000000.0,489000000.0,2012
850209,135000000.0,19000000.0,-17000000.0,1788000000.0,-716000000.0,2079000000.0,940000000.0,2110000000.0,1912000000.0,1912000000.0,278000000.0,1912000000.0,851000000.0,4841280000.0,12.61055,5623000000.0,441000000.0,1912000000.0,3050000000.0,548000000.0,2013
850209,133000000.0,57000000.0,-91000000.0,2076000000.0,-795000000.0,2363000000.0,990000000.0,2377000000.0,2192000000.0,2192000000.0,397000000.0,2192000000.0,928000000.0,6080860000.0,14.606520000000002,6182000000.0,612000000.0,2192000000.0,3367000000.0,636000000.0,2014
850209,139000000.0,-48000000.0,-20000000.0,2387000000.0,-728000000.0,2350000000.0,991000000.0,2496000000.0,2266000000.0,2266000000.0,429000000.0,2266000000.0,867000000.0,7982410000.0,15.58172,6505000000.0,668000000.0,2266000000.0,3487000000.0,626000000.0,2015
850209,134000000.0,51000000.0,-81000000.0,2780000000.0,-833000000.0,2456000000.0,1081000000.0,2496000000.0,2290000000.0,2290000000.0,520000000.0,2290000000.0,967000000.0,8934360000.0,16.25679,7151000000.0,814000000.0,2290000000.0,3577000000.0,696000000.0,2016
850209,130000000.0,-17000000.0,-49000000.0,3182000000.0,-891000000.0,2606000000.0,1222000000.0,2553000000.0,2352000000.0,2352000000.0,541000000.0,2352000000.0,1021000000.0,9383350000.0,17.17077,7412000000.0,841000000.0,2352000000.0,3775000000.0,700000000.0,2017
850414,25732000.0,-514000.0,32000.0,54203000.0,19655000.0,37229000.0,60256000.0,99904000.0,6278000.0,6278000.0,6454000.0,6278000.0,6077000.0,40780000.0,0.61475,159899000.0,10278000.0,6278000.0,160160000.0,32914000.0,2003
850414,14456000.0,1795000.0,183000.0,358000.0,9371000.0,45614000.0,60577000.0,47370000.0,29002000.0,29002000.0,-53845000.0,29002000.0,5085000.0,59110000.0,2.79197,135703000.0,-52987000.0,29002000.0,107947000.0,50299000.0,2004
850414,7565000.0,-805000.0,51000.0,-25166000.0,-3285000.0,32808000.0,46580000.0,22205000.0,3837000.0,3837000.0,-25523000.0,3837000.0,10850000.0,44110000.0,0.36717,131396000.0,-1776000.0,3837000.0,68785000.0,38531000.0,2005
850414,7565000.0,-805000.0,51000.0,-25166000.0,-3285000.0,32808000.0,46580000.0,22205000.0,3837000.0,3837000.0,-25523000.0,3837000.0,10850000.0,7320000.0,0.36717,131396000.0,-1776000.0,3837000.0,68785000.0,38531000.0,2006
850414,3421000.0,-2170000.0,436000.0,-48336000.0,-3231000.0,27022000.0,50225000.0,-956000.0,-12364000.0,-12364000.0,-23170000.0,-12364000.0,6652000.0,12360000.0,-1.18297,119925000.0,-22504000.0,-12364000.0,49269000.0,46906000.0,2007
850429,264498000.0,0.0,1249000.0,372408000.0,167688000.0,245712000.0,387132000.0,477899000.0,341411000.0,341411000.0,9752000.0,341411000.0,96810000.0,575550000.0,8.95096,780412000.0,57372000.0,341411000.0,865031000.0,99144000.0,2003
850429,259280000.0,-12686000.0,1641000.0,363743000.0,149352000.0,284590000.0,375030000.0,462932000.0,330650000.0,330650000.0,-2531000.0,330650000.0,109928000.0,592380000.0,8.62797,754270000.0,84858000.0,330650000.0,837962000.0,133270000.0,2004
850429,139629000.0,-12686000.0,-2294000.0,331289000.0,119686000.0,231146000.0,305626000.0,447399000.0,306851000.0,306851000.0,-26351000.0,306851000.0,19943000.0,778810000.0,8.03763,615545000.0,32822000.0,306851000.0,753025000.0,97912000.0,2005
850429,103452000.0,-12686000.0,-13962000.0,354378000.0,80458000.0,220538000.0,289032000.0,480442000.0,337459000.0,337459000.0,29181000.0,337459000.0,22994000.0,498250000.0,8.74302,725253000.0,40951000.0,337459000.0,769474000.0,116564000.0,2006
850429,113050000.0,-12686000.0,2803000.0,364427000.0,89616000.0,224367000.0,296396000.0,485362000.0,347374000.0,347374000.0,16229000.0,347374000.0,23434000.0,877760000.0,8.96749,806253000.0,27442000.0,347374000.0,781758000.0,97762000.0,2007
850483,20186000.0,17308000.0,-7864000.0,27419000.0,20072000.0,221952000.0,189387000.0,63065000.0,63065000.0,63065000.0,4486000.0,63065000.0,114000.0,110950000.0,7.72608,783496000.0,3717000.0,63065000.0,252452000.0,186984000.0,2003
850483,7539000.0,-28946000.0,5395000.0,36952000.0,7507000.0,210623000.0,149427000.0,75491000.0,75491000.0,75491000.0,9533000.0,75491000.0,32000.0,114880000.0,8.76789,934730000.0,11126000.0,75491000.0,224918000.0,147787000.0,2004
850483,12813000.0,30445000.0,52000.0,40131000.0,12636000.0,253642000.0,190816000.0,77945000.0,77945000.0,77945000.0,3318000.0,77945000.0,177000.0,91090000.0,9.16456,953180000.0,3709000.0,77945000.0,268761000.0,189294000.0,2005
850483,19086000.0,29051000.0,-3083000.0,50404000.0,18699000.0,287408000.0,221493000.0,92415000.0,92415000.0,92415000.0,10135000.0,92415000.0,387000.0,64950000.0,10.28245,1081008000.0,15297000.0,92415000.0,313908000.0,208394000.0,2006
850483,89197000.0,-19813000.0,2250000.0,36731000.0,89170000.0,308876000.0,267740000.0,78167000.0,78167000.0,78167000.0,-13673000.0,78167000.0,27000.0,87570000.0,8.39818,887155000.0,-17656000.0,78167000.0,345907000.0,248668000.0,2007
850579,0.0,-238000.0,-131000.0,2580000.0,-5633000.0,10122000.0,4006000.0,7760000.0,7755000.0,7755000.0,2766000.0,7755000.0,5638000.0,394880000.0,0.42226,26276000.0,3383000.0,7755000.0,11765000.0,4006000.0,2000
850579,0.0,224000.0,-1160000.0,9810000.0,-28711000.0,38480000.0,5653000.0,46402000.0,46402000.0,46402000.0,7231000.0,46402000.0,28711000.0,193960000.0,2.10834,40699000.0,9994000.0,46402000.0,52055000.0,5653000.0,2001
850579,28500000.0,2875000.0,-2017000.0,2768000.0,8539000.0,33543000.0,40281000.0,73198000.0,58926000.0,58926000.0,-7042000.0,58926000.0,19961000.0,293190000.0,2.54332,65351000.0,-3108000.0,58926000.0,113479000.0,11781000.0,2002
850579,0.0,-3209000.0,-65000.0,-3769000.0,-15631000.0,26535000.0,4676000.0,70553000.0,60458000.0,60458000.0,-6537000.0,60458000.0,15631000.0,91710000.0,2.58965,44128000.0,-9147000.0,60458000.0,75229000.0,4676000.0,2003
850579,0.0,-271000.0,3583000.0,-6089000.0,-18613000.0,27612000.0,4011000.0,67964000.0,58940000.0,58940000.0,-2320000.0,58940000.0,18613000.0,210800000.0,2.7901700000000003,34810000.0,-3264000.0,58940000.0,71975000.0,4011000.0,2004
850579,0.0,-413000.0,-423000.0,-8348000.0,-21010000.0,29631000.0,5782000.0,76021000.0,57293000.0,57293000.0,-2259000.0,57293000.0,21010000.0,269510000.0,2.40241,38038000.0,-2797000.0,57293000.0,81806000.0,5782000.0,2005
850579,0.0,766000.0,-1772000.0,-8990000.0,-20121000.0,31422000.0,8314000.0,102159000.0,64203000.0,64203000.0,-642000.0,64203000.0,20121000.0,236910000.0,2.404,54449000.0,-831000.0,64203000.0,110473000.0,8314000.0,2006
850579,0.0,903000.0,-169000.0,-10738000.0,-35043000.0,47416000.0,10422000.0,107489000.0,66942000.0,66942000.0,-1748000.0,66942000.0,35043000.0,370300000.0,2.41957,54615000.0,-2306000.0,66942000.0,117911000.0,10422000.0,2007
850579,0.0,-1535000.0,-4513000.0,-7732000.0,-38657000.0,56043000.0,7012000.0,120936000.0,83104000.0,83104000.0,3006000.0,83104000.0,38657000.0,267990000.0,2.90306,81425000.0,1715000.0,83104000.0,127948000.0,7012000.0,2008
850579,0.0,1452000.0,110000.0,-6558000.0,-36317000.0,58061000.0,7908000.0,127892000.0,91774000.0,91774000.0,1174000.0,91774000.0,36317000.0,48170000.0,3.18202,81734000.0,-643000.0,91774000.0,135800000.0,7908000.0,2009
850579,0.0,-444000.0,-519000.0,-63088000.0,-39542000.0,57210000.0,8057000.0,69203000.0,69203000.0,69203000.0,-56530000.0,69203000.0,39542000.0,119550000.0,2.47116,81068000.0,-57947000.0,69203000.0,77260000.0,8057000.0,2010
850579,1874000.0,-662000.0,-180000.0,-81890000.0,-36485000.0,60866000.0,12021000.0,71999000.0,64992000.0,64992000.0,-18802000.0,64992000.0,38359000.0,166890000.0,1.75596,82832000.0,-15490000.0,64992000.0,84020000.0,10923000.0,2011
850579,7797000.0,-625000.0,-3767000.0,-85179000.0,-8436000.0,47265000.0,24163000.0,97808000.0,44912000.0,44912000.0,-3289000.0,44912000.0,16233000.0,127860000.0,1.00916,115540000.0,6820000.0,44912000.0,121971000.0,22432000.0,2012
850579,7115000.0,-1649000.0,2773000.0,-110002000.0,-12531000.0,40939000.0,21599000.0,75219000.0,33036000.0,33036000.0,-24823000.0,33036000.0,19646000.0,163570000.0,0.7390399999999999,111152000.0,6003000.0,33036000.0,96818000.0,19599000.0,2013
850579,8000000.0,3604000.0,-3952000.0,-142591000.0,-8460000.0,40549000.0,26307000.0,46672000.0,26211000.0,26211000.0,-32589000.0,26211000.0,16460000.0,300820000.0,0.58124,100248000.0,-4816000.0,26211000.0,72979000.0,26307000.0,2014
850579,5000000.0,-4227000.0,-401000.0,-135254000.0,-14316000.0,44557000.0,19254000.0,57906000.0,37445000.0,37445000.0,7337000.0,37445000.0,19316000.0,298730000.0,0.8177300000000001,104490000.0,7522000.0,37445000.0,77160000.0,14254000.0,2015
850579,5000000.0,-4227000.0,-401000.0,-135254000.0,-14316000.0,44557000.0,19254000.0,57906000.0,37445000.0,37445000.0,7337000.0,37445000.0,19316000.0,298730000.0,0.8177300000000001,104490000.0,7522000.0,37445000.0,77160000.0,14254000.0,2016
850579,5000000.0,-4227000.0,-401000.0,-135254000.0,-14316000.0,44557000.0,19254000.0,57906000.0,37445000.0,37445000.0,7337000.0,37445000.0,19316000.0,298730000.0,0.8177300000000001,104490000.0,7522000.0,37445000.0,77160000.0,14254000.0,2017
850660,32690000.0,-5416000.0,10814000.0,-553008000.0,96399000.0,194964000.0,956945000.0,-646552000.0,-738483000.0,-738483000.0,-51541000.0,-738483000.0,14800000.0,0.0,-205.68896,438224000.0,33102000.0,-738483000.0,310393000.0,57515000.0,2002
850660,32690000.0,-5416000.0,10814000.0,-553008000.0,96399000.0,194964000.0,956945000.0,-646552000.0,-738483000.0,-738483000.0,-51541000.0,-738483000.0,14800000.0,0.0,-205.68896,438224000.0,33102000.0,-738483000.0,310393000.0,57515000.0,2003
850660,30613000.0,1206000.0,-3923000.0,-568963000.0,91709000.0,205595000.0,962704000.0,-665143000.0,-757973000.0,-757973000.0,-15955000.0,-757973000.0,17413000.0,163590000.0,-211.11749,407715000.0,13476000.0,-757973000.0,297561000.0,66299000.0,2004
850660,218378000.0,4625000.0,2571000.0,-17551000.0,201594000.0,211779000.0,337242000.0,172235000.0,-41537000.0,-41537000.0,548660000.0,-41537000.0,16784000.0,173080000.0,-3.12308,372469000.0,8084000.0,-41537000.0,509477000.0,104551000.0,2005
850660,236289000.0,3037000.0,-13035000.0,-34210000.0,231296000.0,258604000.0,456352000.0,161048000.0,-124979000.0,-124979000.0,-13907000.0,-124979000.0,6338000.0,177130000.0,-9.38706,394530000.0,3499000.0,-124979000.0,617400000.0,128268000.0,2006
850660,258719000.0,15726000.0,-12386000.0,-65571000.0,247746000.0,265817000.0,453263000.0,123953000.0,-133129000.0,-133129000.0,-31361000.0,-133129000.0,13187000.0,131970000.0,-9.99605,409593000.0,12490000.0,-133129000.0,577216000.0,137670000.0,2007
850660,256996000.0,-5839000.0,4970000.0,-88618000.0,245993000.0,214204000.0,415443000.0,103504000.0,-151237000.0,-151237000.0,-23047000.0,-151237000.0,11310000.0,153730000.0,-11.34092,445727000.0,29973000.0,-151237000.0,518947000.0,109376000.0,2008
850660,234578000.0,-1268000.0,9076000.0,-79953000.0,218706000.0,201863000.0,375343000.0,122084000.0,-123283000.0,-123283000.0,8665000.0,-123283000.0,16159000.0,92810000.0,-9.22212,493975000.0,44312000.0,-123283000.0,497427000.0,104619000.0,2009
850660,234045000.0,-2519000.0,-15440000.0,-69245000.0,222129000.0,195075000.0,376066000.0,118303000.0,-126523000.0,-126523000.0,10708000.0,-126523000.0,11916000.0,98430000.0,-9.36534,516908000.0,43934000.0,-126523000.0,494369000.0,111635000.0,2010
850660,217024000.0,-20998000.0,32264000.0,-65063000.0,202138000.0,158119000.0,327153000.0,127792000.0,-118477000.0,-118477000.0,4182000.0,-118477000.0,14886000.0,203210000.0,-8.75015,347655000.0,25543000.0,-118477000.0,454945000.0,62381000.0,2011
850660,217024000.0,-20998000.0,32264000.0,-65063000.0,202138000.0,158119000.0,327153000.0,127792000.0,-118477000.0,-118477000.0,4182000.0,-118477000.0,14886000.0,203210000.0,-8.75015,347655000.0,25543000.0,-118477000.0,454945000.0,62381000.0,2012
850660,217024000.0,-20998000.0,32264000.0,-65063000.0,202138000.0,158119000.0,327153000.0,127792000.0,-118477000.0,-118477000.0,4182000.0,-118477000.0,14886000.0,203210000.0,-8.75015,347655000.0,25543000.0,-118477000.0,454945000.0,62381000.0,2013
850660,217024000.0,-20998000.0,32264000.0,-65063000.0,202138000.0,158119000.0,327153000.0,127792000.0,-118477000.0,-118477000.0,4182000.0,-118477000.0,14886000.0,203210000.0,-8.75015,347655000.0,25543000.0,-118477000.0,454945000.0,62381000.0,2014
850660,217024000.0,-20998000.0,32264000.0,-65063000.0,202138000.0,158119000.0,327153000.0,127792000.0,-118477000.0,-118477000.0,4182000.0,-118477000.0,14886000.0,203210000.0,-8.75015,347655000.0,25543000.0,-118477000.0,454945000.0,62381000.0,2015
850660,217024000.0,-20998000.0,32264000.0,-65063000.0,202138000.0,158119000.0,327153000.0,127792000.0,-118477000.0,-118477000.0,4182000.0,-118477000.0,14886000.0,203210000.0,-8.75015,347655000.0,25543000.0,-118477000.0,454945000.0,62381000.0,2016
